row_id,energy
95167,1610.9253
95168,1764.9896
95169,1863.9109
95170,1905.6797
95171,1950.1222
95172,2043.6642
95173,2145.281
95174,2225.453
95175,2252.421
95176,2263.9338
95177,2263.9338
95178,2263.9338
95179,2286.8254
95180,2270.2498
95181,2230.888
95182,2226.7434
95183,2180.1023
95184,2045.8976
95185,1831.4465
95186,1721.647
95187,1660.5476
95188,1611.746
95189,1584.3
95190,1589.8627
95191,1666.5052
95192,1820.5696
95193,1919.4908
95194,1950.2339
95195,1983.7876
95196,2077.3306
95197,2169.419
95198,2249.5908
95199,2276.5588
95200,2288.0718
95201,2288.0718
95202,2288.0718
95203,2304.934
95204,2283.9546
95205,2244.5933
95206,2240.4482
95207,2193.8071
95208,2058.0977
95209,1831.4465
95210,1721.647
95211,1660.5476
95212,1611.746
95213,1584.3
95214,1589.8627
95215,1665.7721
95216,1819.8364
95217,1918.7577
95218,1949.5007
95219,1983.0544
95220,2076.5974
95221,2168.6858
95222,2248.8577
95223,2275.8257
95224,2287.3386
95225,2287.3386
95226,2287.3386
95227,2304.201
95228,2283.2214
95229,2243.86
95230,2239.715
95231,2193.074
95232,2057.3645
95233,1831.4465
95234,1721.647
95235,1660.5476
95236,1611.746
95237,1584.3
95238,1589.8627
95239,1665.7721
95240,1819.8364
95241,1918.7577
95242,1949.5007
95243,1983.0544
95244,2076.5974
95245,2168.6858
95246,2248.8577
95247,2275.8257
95248,2287.3386
95249,2287.3386
95250,2287.3386
95251,2304.201
95252,2283.2214
95253,2243.86
95254,2239.715
95255,2193.074
95256,2057.3645
95257,1820.7161
95258,1703.6914
95259,1639.366
95260,1590.5643
95261,1563.1184
95262,1567.4999
95263,1627.0173
95264,1778.1301
95265,1877.0514
95266,1907.7944
95267,1941.3481
95268,2034.8914
95269,2126.9788
95270,2203.0242
95271,2227.3472
95272,2238.86
95273,2238.86
95274,2238.86
95275,2247.8767
95276,2225.7942
95277,2186.4324
95278,2182.2878
95279,2127.1301
95280,1989.7433
95281,1748.7659
95282,1614.4248
95283,1530.5669
95284,1481.7653
95285,1448.7822
95286,1453.1637
95287,1477.2574
95288,1574.8336
95289,1673.7549
95290,1704.4979
95291,1739.2515
95292,1834.0704
95293,1926.613
95294,2002.6586
95295,2032.7006
95296,2044.2135
95297,2044.2135
95298,2044.2135
95299,2061.2063
95300,2039.1239
95301,1999.7621
95302,1995.6172
95303,1945.3501
95304,1827.3599
95305,1693.918
95306,1579.2401
95307,1507.0177
95308,1454.4254
95309,1422.1691
95310,1417.7233
95311,1448.0997
95312,1513.6122
95313,1612.5337
95314,1645.9482
95315,1690.3907
95316,1783.9331
95317,1885.5496
95318,2000.6102
95319,2040.1729
95320,2051.686
95321,2054.0122
95322,2070.1948
95323,2150.869
95324,2140.3586
95325,2100.9958
95326,2096.851
95327,2050.21
95328,1917.4863
95329,1772.0715
95330,1686.8547
95331,1630.3411
95332,1581.5394
95333,1554.0935
95334,1559.6561
95335,1638.8534
95336,1792.9177
95337,1891.839
95338,1929.876
95339,1974.3185
95340,2067.8604
95341,2169.4775
95342,2249.6492
95343,2276.6172
95344,2288.1301
95345,2288.1301
95346,2288.1301
95347,2311.022
95348,2294.446
95349,2255.0845
95350,2250.9397
95351,2204.2986
95352,2070.094
95353,1859.3746
95354,1749.5751
95355,1688.4757
95356,1639.6741
95357,1612.2281
95358,1617.7908
95359,1694.4333
95360,1848.4977
95361,1947.419
95362,1978.162
95363,2011.7157
95364,2105.2588
95365,2197.3474
95366,2277.519
95367,2304.487
95368,2316.0
95369,2316.0
95370,2316.0
95371,2332.8623
95372,2311.883
95373,2272.5215
95374,2268.3767
95375,2221.7356
95376,2086.0261
95377,1859.3746
95378,1749.5751
95379,1688.4757
95380,1639.6741
95381,1612.2281
95382,1617.7908
95383,1693.7002
95384,1847.7645
95385,1946.6858
95386,1977.4288
95387,2010.9825
95388,2104.5256
95389,2196.6143
95390,2276.786
95391,2303.754
95392,2315.2668
95393,2315.2668
95394,2315.2668
95395,2332.1292
95396,2311.15
95397,2271.7883
95398,2267.6436
95399,2221.0024
95400,2085.293
95401,1859.3746
95402,1749.5751
95403,1688.4757
95404,1639.6741
95405,1612.2281
95406,1617.7908
95407,1693.7002
95408,1847.7645
95409,1946.6858
95410,1977.4288
95411,2010.9825
95412,2104.5256
95413,2196.6143
95414,2276.786
95415,2303.754
95416,2315.2668
95417,2315.2668
95418,2315.2668
95419,2332.1292
95420,2311.15
95421,2271.7883
95422,2267.6436
95423,2221.0024
95424,2085.293
95425,1848.6442
95426,1731.6195
95427,1667.2941
95428,1618.4924
95429,1591.0465
95430,1595.428
95431,1654.9454
95432,1806.0582
95433,1904.9795
95434,1935.7225
95435,1969.2762
95436,2062.8193
95437,2154.907
95438,2230.9524
95439,2255.2756
95440,2266.7886
95441,2266.7886
95442,2266.7886
95443,2275.805
95444,2253.7224
95445,2214.3608
95446,2210.216
95447,2155.0586
95448,2017.6714
95449,1791.4207
95450,1657.0796
95451,1573.2217
95452,1524.42
95453,1491.437
95454,1495.8185
95455,1519.9122
95456,1617.4884
95457,1716.4097
95458,1747.1527
95459,1781.9062
95460,1876.7252
95461,1969.2678
95462,2045.3132
95463,2075.3552
95464,2086.8684
95465,2086.8684
95466,2086.8684
95467,2103.8608
95468,2081.7786
95469,2042.4169
95470,2038.272
95471,1988.0049
95472,1870.0146
95473,1696.4432
95474,1581.7654
95475,1509.543
95476,1456.9507
95477,1424.6943
95478,1420.2485
95479,1450.625
95480,1516.1375
95481,1615.059
95482,1648.4735
95483,1692.916
95484,1786.4584
95485,1888.0748
95486,2003.1355
95487,2042.6981
95488,2054.2114
95489,2056.5376
95490,2072.72
95491,2153.394
95492,2142.8838
95493,2103.521
95494,2099.3762
95495,2052.735
95496,1920.0116
95497,1774.5968
95498,1689.38
95499,1632.8663
95500,1584.0647
95501,1556.6188
95502,1562.1814
95503,1641.3787
95504,1795.443
95505,1894.3643
95506,1932.4012
95507,1976.8438
95508,2070.3855
95509,2172.0027
95510,2252.1743
95511,2279.1423
95512,2290.6553
95513,2290.6553
95514,2290.6553
95515,2313.547
95516,2296.9712
95517,2257.6096
95518,2253.4648
95519,2206.8237
95520,2072.6191
95521,1861.8999
95522,1752.1003
95523,1691.001
95524,1642.1993
95525,1614.7534
95526,1620.316
95527,1696.9586
95528,1851.023
95529,1949.9442
95530,1980.6873
95531,2014.241
95532,2107.784
95533,2199.8726
95534,2280.0442
95535,2307.0122
95536,2318.5251
95537,2318.5251
95538,2318.5251
95539,2335.3875
95540,2314.4082
95541,2275.0466
95542,2270.9019
95543,2224.2607
95544,2088.5513
95545,1861.8999
95546,1752.1003
95547,1691.001
95548,1642.1993
95549,1614.7534
95550,1620.316
95551,1696.2255
95552,1850.2898
95553,1949.211
95554,1979.9541
95555,2013.5078
95556,2107.0508
95557,2199.1394
95558,2279.311
95559,2306.279
95560,2317.792
95561,2317.792
95562,2317.792
95563,2334.6543
95564,2313.675
95565,2274.3135
95566,2270.1687
95567,2223.5276
95568,2087.818
95569,1861.8999
95570,1752.1003
95571,1691.001
95572,1642.1993
95573,1614.7534
95574,1620.316
95575,1696.2255
95576,1850.2898
95577,1949.211
95578,1979.9541
95579,2013.5078
95580,2107.0508
95581,2199.1394
95582,2279.311
95583,2306.279
95584,2317.792
95585,2317.792
95586,2317.792
95587,2334.6543
95588,2313.675
95589,2274.3135
95590,2270.1687
95591,2223.5276
95592,2087.818
95593,1851.1694
95594,1734.1448
95595,1669.8193
95596,1621.0177
95597,1593.5718
95598,1597.9532
95599,1657.4707
95600,1808.5835
95601,1907.5048
95602,1938.2478
95603,1971.8015
95604,2065.3445
95605,2157.4321
95606,2233.4775
95607,2257.8008
95608,2269.3137
95609,2269.3137
95610,2269.3137
95611,2278.33
95612,2256.2476
95613,2216.886
95614,2212.7412
95615,2157.5837
95616,2020.1967
95617,1793.9459
95618,1659.6049
95619,1575.747
95620,1526.9453
95621,1493.9623
95622,1498.3438
95623,1522.4375
95624,1620.0137
95625,1718.9349
95626,1749.678
95627,1784.4315
95628,1879.2505
95629,1971.7931
95630,2047.8385
95631,2077.8804
95632,2089.3936
95633,2089.3936
95634,2089.3936
95635,2106.386
95636,2084.3037
95637,2044.9421
95638,2040.7972
95639,1990.5302
95640,1872.5399
95641,1661.1052
95642,1552.5884
95643,1495.8628
95644,1460.192
95645,1431.5255
95646,1427.0797
95647,1450.7864
95648,1516.2988
95649,1615.2203
95650,1648.6349
95651,1688.367
95652,1765.6255
95653,1840.7346
95654,1929.1436
95655,1967.7743
95656,1973.42
95657,1975.7462
95658,1991.9291
95659,2051.5825
95660,2050.8384
95661,2028.597
95662,2028.597
95663,1981.9559
95664,1856.3058
95665,1739.2588
95666,1660.203
95667,1619.1862
95668,1587.306
95669,1563.45
95670,1569.0126
95671,1641.54
95672,1795.6044
95673,1894.5256
95674,1932.5626
95675,1972.2947
95676,2049.5537
95677,2124.6626
95678,2178.1829
95679,2204.2188
95680,2209.8645
95681,2209.8645
95682,2209.8645
95683,2232.7563
95684,2225.9458
95685,2203.706
95686,2203.706
95687,2157.065
95688,2029.9337
95689,1830.7052
95690,1722.9233
95691,1677.3208
95692,1645.4407
95693,1621.5846
95694,1627.1472
95695,1697.12
95696,1851.1843
95697,1950.1056
95698,1980.8486
95699,2014.4023
95700,2091.6626
95701,2157.2432
95702,2210.7634
95703,2236.7993
95704,2242.445
95705,2242.445
95706,2242.445
95707,2259.3074
95708,2248.0935
95709,2225.8538
95710,2225.8538
95711,2179.2126
95712,2050.5767
95713,1830.7052
95714,1722.9233
95715,1677.3208
95716,1645.4407
95717,1621.5846
95718,1627.1472
95719,1696.3868
95720,1850.4512
95721,1949.3724
95722,1980.1155
95723,2013.6692
95724,2090.9294
95725,2156.51
95726,2210.0303
95727,2236.0662
95728,2241.712
95729,2241.712
95730,2241.712
95731,2258.5742
95732,2247.3604
95733,2225.1206
95734,2225.1206
95735,2178.4795
95736,2049.8435
95737,1830.7052
95738,1722.9233
95739,1677.3208
95740,1645.4407
95741,1621.5846
95742,1627.1472
95743,1696.3868
95744,1850.4512
95745,1949.3724
95746,1980.1155
95747,2013.6692
95748,2090.9294
95749,2156.51
95750,2210.0303
95751,2236.0662
95752,2241.712
95753,2241.712
95754,2241.712
95755,2258.5742
95756,2247.3604
95757,2225.1206
95758,2225.1206
95759,2178.4795
95760,2049.8435
95761,1819.9747
95762,1704.9678
95763,1656.1392
95764,1624.259
95765,1600.403
95766,1604.7844
95767,1657.6321
95768,1808.7449
95769,1907.6661
95770,1938.4092
95771,1971.9629
95772,2049.2217
95773,2114.8022
95774,2164.1963
95775,2187.5874
95776,2193.2332
95777,2193.2332
95778,2193.2332
95779,2202.2495
95780,2189.9324
95781,2167.6926
95782,2167.6926
95783,2112.5352
95784,1982.2217
95785,1762.7512
95786,1630.4279
95787,1562.0668
95788,1530.1866
95789,1500.7935
95790,1505.1749
95791,1522.5989
95792,1620.175
95793,1719.0963
95794,1749.8394
95795,1784.5929
95796,1863.128
95797,1929.1633
95798,1978.5571
95799,2007.6675
95800,2013.3132
95801,2013.3132
95802,2013.3132
95803,2030.3069
95804,2017.9896
95805,1995.7496
95806,1995.7496
95807,1945.4825
95808,1834.565
95809,1542.5176
95810,1443.4736
95811,1386.748
95812,1367.8281
95813,1343.5327
95814,1339.0869
95815,1362.7936
95816,1431.7821
95817,1530.7036
95818,1564.1182
95819,1597.8838
95820,1665.6573
95821,1701.6895
95822,1756.595
95823,1795.2257
95824,1800.8715
95825,1803.1974
95826,1819.3802
95827,1869.0734
95828,1868.328
95829,1856.1049
95830,1856.1049
95831,1810.6023
95832,1685.9204
95833,1620.6711
95834,1551.0883
95835,1510.0714
95836,1494.9421
95837,1475.4572
95838,1481.0198
95839,1553.5472
95840,1711.0876
95841,1810.0089
95842,1848.0459
95843,1881.8115
95844,1949.5851
95845,1985.6172
95846,2013.7483
95847,2039.7845
95848,2045.4303
95849,2045.4303
95850,2045.4303
95851,2058.3625
95852,2051.5522
95853,2039.328
95854,2039.328
95855,1993.8254
95856,1867.6628
95857,1712.1176
95858,1613.8086
95859,1568.206
95860,1553.0768
95861,1533.5918
95862,1539.1544
95863,1609.1272
95864,1766.6676
95865,1865.5889
95866,1896.3319
95867,1923.9192
95868,1991.6927
95869,2018.197
95870,2046.3281
95871,2072.3655
95872,2078.0112
95873,2078.0112
95874,2078.0112
95875,2084.913
95876,2073.6995
95877,2061.4763
95878,2061.4763
95879,2015.9728
95880,1888.3053
95881,1712.1176
95882,1613.8086
95883,1568.206
95884,1553.0768
95885,1533.5918
95886,1539.1544
95887,1608.394
95888,1765.9344
95889,1864.8557
95890,1895.5988
95891,1923.186
95892,1990.9596
95893,2017.4639
95894,2045.595
95895,2071.6323
95896,2077.278
95897,2077.278
95898,2077.278
95899,2084.18
95900,2072.9663
95901,2060.7432
95902,2060.7432
95903,2015.2396
95904,1887.5721
95905,1712.1176
95906,1613.8086
95907,1568.206
95908,1553.0768
95909,1533.5918
95910,1539.1544
95911,1608.394
95912,1765.9344
95913,1864.8557
95914,1895.5988
95915,1923.186
95916,1990.9596
95917,2017.4639
95918,2045.595
95919,2071.6323
95920,2077.278
95921,2077.278
95922,2077.278
95923,2084.18
95924,2072.9663
95925,2060.7432
95926,2060.7432
95927,2015.2396
95928,1887.5721
95929,1701.3871
95930,1595.853
95931,1547.0244
95932,1531.8951
95933,1512.4102
95934,1516.7916
95935,1569.6393
95936,1724.2281
95937,1823.1494
95938,1853.8925
95939,1881.4797
95940,1949.2533
95941,1975.7576
95942,1999.7626
95943,2023.1538
95944,2028.7996
95945,2028.7996
95946,2028.7996
95947,2027.8555
95948,2015.5382
95949,2003.3152
95950,2003.3152
95951,1949.2965
95952,1819.951
95953,1644.1636
95954,1521.3131
95955,1452.952
95956,1437.8228
95957,1412.8007
95958,1417.1821
95959,1434.6061
95960,1535.6583
95961,1634.5796
95962,1665.3226
95963,1694.1097
95964,1763.1599
95965,1790.1182
95966,1814.123
95967,1843.2334
95968,1848.8792
95969,1848.8792
95970,1848.8792
95971,1855.9126
95972,1843.5953
95973,1831.3722
95974,1831.3722
95975,1782.2437
95976,1672.2943
95977,1490.1233
95978,1406.252
95979,1358.6251
95980,1341.7224
95981,1329.5015
95982,1325.0557
95983,1354.4691
95984,1423.4576
95985,1522.3792
95986,1555.7937
95987,1589.5593
95988,1630.7712
95989,1644.3582
95990,1682.7781
95991,1705.5133
95992,1711.159
95993,1713.4851
95994,1729.668
95995,1779.361
95996,1786.9381
95997,1786.9381
95998,1786.9381
95999,1741.4355
96000,1603.019
96001,1568.2769
96002,1513.8666
96003,1481.9485
96004,1468.8364
96005,1461.4259
96006,1466.9885
96007,1545.2228
96008,1702.7632
96009,1801.6844
96010,1839.7214
96011,1873.487
96012,1914.699
96013,1928.2859
96014,1939.9314
96015,1950.0721
96016,1955.7179
96017,1955.7179
96018,1955.7179
96019,1968.6498
96020,1970.1613
96021,1970.1613
96022,1970.1613
96023,1924.6587
96024,1784.7615
96025,1660.872
96026,1574.1244
96027,1537.6206
96028,1524.5085
96029,1517.098
96030,1522.6606
96031,1598.3402
96032,1755.8806
96033,1854.8019
96034,1885.5449
96035,1911.232
96036,1952.444
96037,1955.5167
96038,1966.6982
96039,1976.839
96040,1982.4847
96041,1982.4847
96042,1982.4847
96043,1989.3872
96044,1986.4956
96045,1986.4956
96046,1986.4956
96047,1940.993
96048,1799.591
96049,1660.872
96050,1574.1244
96051,1537.6206
96052,1524.5085
96053,1517.098
96054,1522.6606
96055,1597.607
96056,1755.1475
96057,1854.0687
96058,1884.8118
96059,1910.4989
96060,1951.7108
96061,1954.7836
96062,1965.9651
96063,1976.1058
96064,1981.7516
96065,1981.7516
96066,1981.7516
96067,1988.654
96068,1985.7625
96069,1985.7625
96070,1985.7625
96071,1940.2599
96072,1798.8578
96073,1660.872
96074,1574.1244
96075,1537.6206
96076,1524.5085
96077,1517.098
96078,1522.6606
96079,1597.607
96080,1755.1475
96081,1854.0687
96082,1884.8118
96083,1910.4989
96084,1951.7108
96085,1954.7836
96086,1965.9651
96087,1976.1058
96088,1981.7516
96089,1981.7516
96090,1981.7516
96091,1988.654
96092,1985.7625
96093,1985.7625
96094,1985.7625
96095,1940.2599
96096,1798.8578
96097,1650.1415
96098,1556.1688
96099,1516.439
96100,1503.3269
96101,1495.9164
96102,1500.2979
96103,1558.8523
96104,1713.4412
96105,1812.3624
96106,1843.1055
96107,1868.7926
96108,1910.0045
96109,1913.0773
96110,1920.1327
96111,1927.6284
96112,1933.2742
96113,1933.2742
96114,1933.2742
96115,1932.3302
96116,1928.3354
96117,1928.3354
96118,1928.3354
96119,1874.3168
96120,1731.2367
96121,1592.918
96122,1481.6289
96123,1422.3666
96124,1409.2545
96125,1396.3069
96126,1400.6884
96127,1423.8191
96128,1524.8713
96129,1623.7926
96130,1654.5356
96131,1681.4226
96132,1723.9111
96133,1727.4379
96134,1734.4933
96135,1747.7081
96136,1753.3539
96137,1753.3539
96138,1753.3539
96139,1760.3872
96140,1756.3925
96141,1756.3925
96142,1756.3925
96143,1707.2639
96144,1583.58
96145,1482.731
96146,1398.8596
96147,1351.2328
96148,1334.3301
96149,1324.4147
96150,1319.9689
96151,1351.405
96152,1420.3936
96153,1519.3151
96154,1552.7296
96155,1586.4952
96156,1627.7072
96157,1632.3849
96158,1670.8048
96159,1693.54
96160,1699.1858
96161,1701.5118
96162,1717.6947
96163,1767.3877
96164,1780.6442
96165,1780.6442
96166,1780.6442
96167,1735.1416
96168,1596.7251
96169,1560.8845
96170,1506.4742
96171,1474.5562
96172,1461.4441
96173,1456.3391
96174,1461.9017
96175,1542.1587
96176,1699.6991
96177,1798.6204
96178,1836.6573
96179,1870.423
96180,1911.6349
96181,1916.3126
96182,1927.9581
96183,1938.0989
96184,1943.7446
96185,1943.7446
96186,1943.7446
96187,1956.6765
96188,1963.8673
96189,1963.8673
96190,1963.8673
96191,1918.3647
96192,1778.4675
96193,1653.4796
96194,1566.732
96195,1530.2283
96196,1517.1162
96197,1512.0112
96198,1517.5739
96199,1595.2761
96200,1752.8165
96201,1851.7378
96202,1882.4808
96203,1908.168
96204,1949.3799
96205,1943.5435
96206,1954.725
96207,1964.8657
96208,1970.5115
96209,1970.5115
96210,1970.5115
96211,1977.414
96212,1980.2017
96213,1980.2017
96214,1980.2017
96215,1934.6991
96216,1793.297
96217,1653.4796
96218,1566.732
96219,1530.2283
96220,1517.1162
96221,1512.0112
96222,1517.5739
96223,1594.543
96224,1752.0834
96225,1851.0046
96226,1881.7477
96227,1907.4348
96228,1948.6467
96229,1942.8103
96230,1953.9918
96231,1964.1326
96232,1969.7783
96233,1969.7783
96234,1969.7783
96235,1976.6808
96236,1979.4685
96237,1979.4685
96238,1979.4685
96239,1933.966
96240,1792.5638
96241,1653.4796
96242,1566.732
96243,1530.2283
96244,1517.1162
96245,1512.0112
96246,1517.5739
96247,1594.543
96248,1752.0834
96249,1851.0046
96250,1881.7477
96251,1907.4348
96252,1948.6467
96253,1942.8103
96254,1953.9918
96255,1964.1326
96256,1969.7783
96257,1969.7783
96258,1969.7783
96259,1976.6808
96260,1979.4685
96261,1979.4685
96262,1979.4685
96263,1933.966
96264,1792.5638
96265,1642.7491
96266,1548.7765
96267,1509.0466
96268,1495.9346
96269,1490.8296
96270,1495.211
96271,1555.7882
96272,1710.3771
96273,1809.2983
96274,1840.0414
96275,1865.7285
96276,1906.9404
96277,1901.104
96278,1908.1594
96279,1915.6552
96280,1921.3009
96281,1921.3009
96282,1921.3009
96283,1920.3569
96284,1922.0415
96285,1922.0415
96286,1922.0415
96287,1868.0228
96288,1724.9427
96289,1585.5256
96290,1474.2366
96291,1414.9742
96292,1401.8622
96293,1391.2201
96294,1395.6016
96295,1420.755
96296,1521.8073
96297,1620.7285
96298,1651.4716
96299,1678.3585
96300,1720.847
96301,1715.4646
96302,1722.52
96303,1735.7349
96304,1741.3806
96305,1741.3806
96306,1741.3806
96307,1748.414
96308,1750.0985
96309,1750.0985
96310,1750.0985
96311,1700.97
96312,1577.286
96313,1451.1177
96314,1372.8164
96315,1328.2101
96316,1315.2467
96317,1310.4363
96318,1307.3308
96319,1344.6464
96320,1413.6349
96321,1512.5564
96322,1545.971
96323,1579.7366
96324,1614.3356
96325,1609.1783
96326,1629.1549
96327,1637.3153
96328,1642.961
96329,1645.2871
96330,1661.47
96331,1711.163
96332,1745.9287
96333,1745.9287
96334,1745.9287
96335,1700.4261
96336,1562.0096
96337,1529.2712
96338,1480.431
96339,1451.5334
96340,1442.3607
96341,1442.3607
96342,1449.2637
96343,1535.4
96344,1692.9404
96345,1791.8617
96346,1829.8987
96347,1863.6643
96348,1898.2633
96349,1893.1061
96350,1886.3082
96351,1881.8741
96352,1887.5199
96353,1887.5199
96354,1887.5199
96355,1900.4518
96356,1929.1519
96357,1929.1519
96358,1929.1519
96359,1883.6493
96360,1743.7521
96361,1621.8663
96362,1540.6888
96363,1507.2056
96364,1498.0328
96365,1498.0328
96366,1504.9358
96367,1588.5175
96368,1746.0579
96369,1844.9791
96370,1875.7222
96371,1901.4093
96372,1936.0083
96373,1920.3369
96374,1913.0751
96375,1908.641
96376,1914.2867
96377,1914.2867
96378,1914.2867
96379,1921.1892
96380,1945.4862
96381,1945.4862
96382,1945.4862
96383,1899.9836
96384,1758.5815
96385,1621.8663
96386,1540.6888
96387,1507.2056
96388,1498.0328
96389,1498.0328
96390,1504.9358
96391,1587.7843
96392,1745.3247
96393,1844.246
96394,1874.989
96395,1900.6761
96396,1935.2751
96397,1919.6038
96398,1912.3419
96399,1907.9078
96400,1913.5536
96401,1913.5536
96402,1913.5536
96403,1920.456
96404,1944.753
96405,1944.753
96406,1944.753
96407,1899.2505
96408,1757.8484
96409,1613.8075
96410,1546.3834
96411,1512.8551
96412,1503.6824
96413,1503.6824
96414,1510.5853
96415,1593.4338
96416,1750.9742
96417,1849.8955
96418,1880.6385
96419,1906.3257
96420,1925.4741
96421,1909.8027
96422,1902.5409
96423,1898.1068
96424,1887.1669
96425,1887.1669
96426,1887.1669
96427,1908.1177
96428,1932.4147
96429,1932.4147
96430,1932.4147
96431,1901.0525
96432,1784.3411
96433,1603.077
96434,1528.4279
96435,1491.6735
96436,1482.5007
96437,1482.5007
96438,1488.2225
96439,1554.6791
96440,1709.268
96441,1808.1892
96442,1838.9323
96443,1864.6194
96444,1883.7678
96445,1868.0964
96446,1856.7085
96447,1849.6294
96448,1838.6895
96449,1838.6895
96450,1838.6895
96451,1851.7938
96452,1874.9877
96453,1874.9877
96454,1874.9877
96455,1835.1094
96456,1718.3619
96457,1553.7643
96458,1461.7987
96459,1405.5118
96460,1396.3391
96461,1390.802
96462,1396.5238
96463,1428.77
96464,1529.8223
96465,1628.7435
96466,1659.4866
96467,1686.3735
96468,1706.7986
96469,1691.5812
96470,1680.1932
96471,1673.1141
96472,1662.1742
96473,1662.1742
96474,1662.1742
96475,1683.2559
96476,1706.4497
96477,1706.4497
96478,1706.4497
96479,1671.4615
96480,1574.1102
96481,1450.7664
96482,1383.7587
96483,1339.1073
96484,1326.1439
96485,1321.3335
96486,1318.228
96487,1355.5436
96488,1424.5321
96489,1523.4536
96490,1554.6241
96491,1585.3861
96492,1604.5345
96493,1599.3773
96494,1619.3539
96495,1620.7594
96496,1609.8195
96497,1612.1455
96498,1628.3284
96499,1692.0697
96500,1726.8354
96501,1726.8354
96502,1726.8354
96503,1695.4733
96504,1584.5448
96505,1528.9199
96506,1491.3733
96507,1462.4307
96508,1453.2579
96509,1453.2579
96510,1460.1609
96511,1546.2972
96512,1703.8376
96513,1802.7589
96514,1838.5519
96515,1869.3138
96516,1888.4623
96517,1883.305
96518,1876.5072
96519,1872.0731
96520,1861.1332
96521,1861.1332
96522,1861.1332
96523,1888.1134
96524,1916.8135
96525,1916.8135
96526,1916.8135
96527,1885.4513
96528,1770.2448
96529,1613.8075
96530,1546.3834
96531,1512.8551
96532,1503.6824
96533,1503.6824
96534,1510.5853
96535,1594.167
96536,1751.7074
96537,1850.6287
96538,1881.3717
96539,1907.0588
96540,1926.2073
96541,1910.5359
96542,1903.274
96543,1898.84
96544,1887.9
96545,1887.9
96546,1887.9
96547,1908.8508
96548,1933.1478
96549,1933.1478
96550,1933.1478
96551,1901.7856
96552,1785.0742
96553,1613.8075
96554,1546.3834
96555,1512.8551
96556,1503.6824
96557,1503.6824
96558,1510.5853
96559,1593.4338
96560,1750.9742
96561,1849.8955
96562,1880.6385
96563,1906.3257
96564,1925.4741
96565,1909.8027
96566,1902.5409
96567,1898.1068
96568,1887.1669
96569,1887.1669
96570,1887.1669
96571,1908.1177
96572,1932.4147
96573,1932.4147
96574,1932.4147
96575,1901.0525
