row_id,energy
95108,2282.0032
95109,2221.7046
95110,2221.7046
95111,2164.8706
95112,2002.7919
95113,1799.805
95114,1652.5411
95115,1561.1514
95116,1511.1174
95117,1506.4264
95118,1446.7008
95119,1473.9589
95120,1535.822
95121,1652.4541
95122,1711.2878
95123,1765.6892
95124,1835.4067
95125,1911.2523
95126,2013.7014
95127,2033.0027
95128,2055.7136
95129,2058.3254
95130,2058.3254
95131,2055.6384
95132,2040.6653
95133,1989.7012
95134,1989.7012
95135,1961.7452
95136,1801.0739
95137,1692.9678
95138,1559.3405
95139,1473.757
95140,1429.1703
95141,1421.4692
95142,1366.3928
95143,1386.5378
95144,1432.7222
95145,1535.8389
95146,1602.0435
95147,1682.494
95148,1729.0806
95149,1823.4115
95150,1938.2544
95151,1981.2354
95152,2004.0345
95153,2013.8263
95154,2050.8223
95155,2093.982
95156,2066.4487
95157,2033.832
95158,2033.832
95159,2009.1471
95160,1814.9103
95161,1731.59
95162,1619.3768
95163,1552.0249
95164,1511.5181
95165,1507.6112
95166,1486.3484
95167,1582.3695
95168,1757.8423
95169,1877.2087
95170,1952.1359
95171,2007.2654
95172,2046.7965
95173,2134.4353
95174,2227.4636
95175,2265.2156
95176,2288.0146
95177,2290.6265
95178,2290.6265
95179,2304.2766
95180,2270.9734
95181,2241.5273
95182,2241.5273
95183,2187.9744
95184,2027.8281
95185,1821.9169
95186,1691.9858
95187,1624.6339
95188,1575.2649
95189,1570.5739
95190,1547.1215
95191,1640.5599
95192,1807.823
95193,1916.465
95194,1981.596
95195,2023.007
95196,2091.6687
95197,2176.2598
95198,2271.0676
95199,2314.675
95200,2337.9146
95201,2340.5264
95202,2340.5264
95203,2349.121
95204,2315.8179
95205,2272.9067
95206,2272.9067
95207,2219.354
95208,2059.2095
95209,1790.6436
95210,1662.006
95211,1595.0446
95212,1545.4812
95213,1540.7902
95214,1517.3378
95215,1607.3079
95216,1773.593
95217,1882.235
95218,1947.366
95219,1988.7765
95220,2057.4387
95221,2142.0298
95222,2236.8372
95223,2279.6677
95224,2302.9072
95225,2305.519
95226,2305.519
95227,2314.1133
95228,2280.81
95229,2237.8994
95230,2237.8994
95231,2184.3462
95232,2024.2008
95233,1792.1666
95234,1663.529
95235,1596.5676
95236,1547.0043
95237,1542.3132
95238,1518.8608
95239,1608.8309
95240,1775.1161
95241,1883.758
95242,1948.889
95243,1990.2996
95244,2058.9617
95245,2143.5527
95246,2238.36
95247,2279.6677
95248,2302.9072
95249,2305.519
95250,2305.519
95251,2312.6758
95252,2279.3726
95253,2236.462
95254,2236.462
95255,2182.9087
95256,2023.3824
95257,1800.5424
95258,1667.3577
95259,1587.5363
95260,1537.9729
95261,1533.2819
95262,1510.3795
95263,1574.2758
95264,1731.5593
95265,1840.2013
95266,1905.333
95267,1946.7433
95268,2015.4045
95269,2099.9958
95270,2194.2537
95271,2235.5608
95272,2257.5212
95273,2258.3767
95274,2258.3767
95275,2239.6729
95276,2204.5332
95277,2161.622
95278,2161.622
95279,2104.788
95280,1945.9491
95281,1731.5735
95282,1587.0619
95283,1495.6721
95284,1451.4608
95285,1446.7698
95286,1399.049
95287,1426.307
95288,1499.4514
95289,1616.0835
95290,1674.9172
95291,1729.3186
95292,1780.5073
95293,1858.8251
95294,1960.5952
95295,1976.479
95296,1999.1893
95297,2001.801
95298,2001.801
95299,1995.0648
95300,1980.0939
95301,1946.5166
95302,1946.5166
95303,1918.5607
95304,1758.5452
95305,1705.6315
95306,1574.58
95307,1490.835
95308,1446.2483
95309,1438.5472
95310,1381.274
95311,1401.4191
95312,1447.6034
95313,1550.7201
95314,1614.6477
95315,1685.9316
95316,1732.5182
95317,1826.8491
95318,1943.8888
95319,1986.8698
95320,2009.669
95321,2019.4607
95322,2056.4563
95323,2099.6165
95324,2072.0835
95325,2039.4672
95326,2039.4672
95327,2014.7812
95328,1820.5447
95329,1744.2537
95330,1634.6163
95331,1569.1029
95332,1528.5961
95333,1524.6892
95334,1501.2296
95335,1597.2507
95336,1772.7235
95337,1892.09
95338,1964.7401
95339,2010.7031
95340,2050.2354
95341,2137.8733
95342,2233.0984
95343,2270.8503
95344,2293.6494
95345,2296.2612
95346,2296.2612
95347,2309.9114
95348,2276.6082
95349,2247.162
95350,2247.162
95351,2193.6091
95352,2033.4633
95353,1834.5806
95354,1707.2253
95355,1641.7119
95356,1592.3429
95357,1587.6519
95358,1562.0027
95359,1655.4412
95360,1822.7042
95361,1931.3462
95362,1996.4779
95363,2037.8887
95364,2106.55
95365,2191.141
95366,2288.1458
95367,2331.7532
95368,2354.9927
95369,2357.6045
95370,2357.6045
95371,2366.1992
95372,2332.896
95373,2289.9849
95374,2289.9849
95375,2236.4321
95376,2076.2876
95377,1832.9305
95378,1706.8688
95379,1641.7458
95380,1592.1825
95381,1587.4915
95382,1561.8423
95383,1651.8124
95384,1818.0975
95385,1926.7395
95386,1991.8712
95387,2033.2816
95388,2101.943
95389,2186.5342
95390,2283.5388
95391,2326.369
95392,2349.6084
95393,2352.2202
95394,2352.2202
95395,2360.815
95396,2327.5117
95397,2284.6006
95398,2284.6006
95399,2231.0479
95400,2070.9033
95401,1834.4536
95402,1708.3918
95403,1643.2689
95404,1593.7056
95405,1589.0145
95406,1563.3654
95407,1653.3354
95408,1819.6206
95409,1928.2626
95410,1993.3943
95411,2034.8047
95412,2103.466
95413,2188.0571
95414,2285.0618
95415,2326.369
95416,2349.6084
95417,2352.2202
95418,2352.2202
95419,2359.3774
95420,2326.0742
95421,2283.163
95422,2283.163
95423,2229.6104
95424,2070.085
95425,1842.8293
95426,1712.2205
95427,1634.2375
95428,1584.6742
95429,1579.9832
95430,1554.884
95431,1618.7803
95432,1776.0638
95433,1884.7058
95434,1949.8375
95435,1991.2483
95436,2059.9097
95437,2144.5007
95438,2240.9548
95439,2282.2625
95440,2304.223
95441,2305.0784
95442,2305.0784
95443,2286.374
95444,2251.2344
95445,2208.3237
95446,2208.3237
95447,2151.4897
95448,1992.6504
95449,1814.1035
95450,1672.1677
95451,1582.6165
95452,1538.4052
95453,1533.7141
95454,1473.0386
95455,1500.2966
95456,1573.441
95457,1690.0731
95458,1748.9069
95459,1803.3082
95460,1854.497
95461,1932.8147
95462,2036.7814
95463,2052.6655
95464,2075.3752
95465,2077.987
95466,2077.987
95467,2082.0076
95468,2067.0374
95469,2033.4601
95470,2033.4601
95471,2005.505
95472,1845.4895
95473,1727.0026
95474,1595.951
95475,1512.206
95476,1467.6194
95477,1459.9183
95478,1409.3002
95479,1433.5021
95480,1480.8699
95481,1583.9866
95482,1647.9142
95483,1719.1981
95484,1761.9335
95485,1856.2644
95486,1970.5002
95487,2022.7521
95488,2045.5513
95489,2055.3435
95490,2092.3396
95491,2135.499
95492,2112.0703
95493,2081.8218
95494,2081.8218
95495,2057.136
95496,1875.885
95497,1765.6248
95498,1655.9874
95499,1590.474
95500,1549.9672
95501,1546.0603
95502,1529.2557
95503,1625.2769
95504,1801.9331
95505,1921.2996
95506,1993.9497
95507,2039.9132
95508,2075.5935
95509,2163.2314
95510,2255.6526
95511,2302.6755
95512,2325.4746
95513,2328.0864
95514,2328.0864
95515,2341.7366
95516,2312.5376
95517,2285.4592
95518,2285.4592
95519,2231.9062
95520,2084.748
95521,1860.0734
95522,1732.7181
95523,1667.2047
95524,1617.8357
95525,1613.1447
95526,1594.1505
95527,1687.589
95528,1856.0355
95529,1964.6775
95530,2029.8093
95531,2071.2207
95532,2136.03
95533,2220.621
95534,2314.8215
95535,2367.7
95536,2390.9395
95537,2393.5513
95538,2393.5513
95539,2402.146
95540,2372.947
95541,2332.4036
95542,2332.4036
95543,2278.8508
95544,2131.6926
95545,1861.8286
95546,1735.7668
95547,1670.6439
95548,1621.0806
95549,1616.3895
95550,1597.3954
95551,1687.3655
95552,1854.8341
95553,1963.4761
95554,2028.6078
95555,2070.019
95556,2134.8284
95557,2219.4194
95558,2313.6199
95559,2365.721
95560,2388.9604
95561,2391.5723
95562,2391.5723
95563,2400.167
95564,2370.968
95565,2330.4246
95566,2330.4246
95567,2276.8718
95568,2129.7136
95569,1863.3517
95570,1737.2899
95571,1672.167
95572,1622.6036
95573,1617.9126
95574,1598.9185
95575,1688.8885
95576,1856.3572
95577,1964.9991
95578,2030.1309
95579,2071.542
95580,2136.3513
95581,2220.9424
95582,2315.1428
95583,2365.721
95584,2388.9604
95585,2391.5723
95586,2391.5723
95587,2398.7295
95588,2369.5305
95589,2328.987
95590,2328.987
95591,2275.4343
95592,2128.8953
95593,1871.7274
95594,1741.1185
95595,1663.1356
95596,1613.5723
95597,1608.8812
95598,1590.4371
95599,1654.3334
95600,1812.8004
95601,1921.4424
95602,1986.5741
95603,2027.9843
95604,2092.7944
95605,2177.3855
95606,2271.036
95607,2321.6145
95608,2343.575
95609,2344.4304
95610,2344.4304
95611,2325.726
95612,2290.5864
95613,2250.0435
95614,2250.0435
95615,2193.2095
95616,2047.3582
95617,1843.0016
95618,1701.0658
95619,1611.5145
95620,1567.3032
95621,1562.6122
95622,1508.5917
95623,1535.8497
95624,1610.1776
95625,1726.8097
95626,1785.6434
95627,1840.0448
95628,1887.3823
95629,1965.7001
95630,2066.8625
95631,2092.0176
95632,2114.7268
95633,2117.3386
95634,2117.3386
95635,2121.3596
95636,2106.3904
95637,2075.1807
95638,2075.1807
95639,2047.2257
95640,1900.1957
95641,1719.8475
95642,1588.8469
95643,1505.1019
95644,1460.5153
95645,1452.8142
95646,1402.196
95647,1426.398
95648,1475.803
95649,1578.9197
95650,1642.8473
95651,1714.1312
95652,1756.8666
95653,1851.1975
95654,1965.4333
95655,2006.8558
95656,2009.5725
95657,2019.3643
95658,2040.1528
95659,2083.313
95660,2077.772
95661,2051.54
95662,2051.54
95663,2026.8546
95664,1852.2189
95665,1750.359
95666,1648.8833
95667,1583.3699
95668,1542.863
95669,1538.9562
95670,1522.1516
95671,1618.1727
95672,1796.8662
95673,1916.2327
95674,1988.8828
95675,2034.8463
95676,2070.5266
95677,2158.1646
95678,2250.5857
95679,2286.779
95680,2289.4958
95681,2292.1077
95682,2292.1077
95683,2305.7578
95684,2294.4468
95685,2267.3684
95686,2267.3684
95687,2213.8154
95688,2066.6572
95689,1852.1293
95690,1725.614
95691,1660.1006
95692,1610.7316
95693,1606.0405
95694,1587.0464
95695,1680.4849
95696,1850.9686
95697,1959.6106
95698,2024.742
95699,2066.1538
95700,2130.9631
95701,2215.5542
95702,2309.7546
95703,2351.8035
95704,2354.9607
95705,2357.5725
95706,2357.5725
95707,2366.1672
95708,2354.8562
95709,2314.3127
95710,2314.3127
95711,2260.76
95712,2113.6018
95713,1853.8845
95714,1728.6627
95715,1663.5398
95716,1613.9764
95717,1609.2854
95718,1590.2913
95719,1680.2614
95720,1849.7672
95721,1958.4092
95722,2023.5404
95723,2064.9521
95724,2129.7615
95725,2214.3525
95726,2308.553
95727,2349.8245
95728,2352.9817
95729,2355.5935
95730,2355.5935
95731,2364.1882
95732,2352.8772
95733,2312.3337
95734,2312.3337
95735,2258.781
95736,2111.6228
95737,1811.323
95738,1687.2855
95739,1623.8074
95740,1579.3346
95741,1574.6436
95742,1563.1859
95743,1653.1559
95744,1813.9386
95745,1899.2642
95746,1969.089
95747,2010.4993
95748,2071.4043
95749,2155.9944
95750,2242.602
95751,2282.351
95752,2283.1116
95753,2285.7234
95754,2285.7234
95755,2292.8801
95756,2284.518
95757,2246.5312
95758,2246.5312
95759,2195.73
95760,2049.1907
95761,1816.3639
95762,1687.7793
95763,1614.776
95764,1570.3032
95765,1565.6122
95766,1554.7046
95767,1618.6007
95768,1770.3818
95769,1855.7074
95770,1925.5322
95771,1966.9425
95772,2027.8463
95773,2112.438
95774,2198.4956
95775,2238.2446
95776,2237.726
95777,2238.5815
95778,2238.5815
95779,2219.8772
95780,2204.8022
95781,2166.8154
95782,2166.8154
95783,2112.733
95784,1966.8822
95785,1755.2496
95786,1615.3381
95787,1530.7665
95788,1491.6458
95789,1486.9547
95790,1440.4707
95791,1467.7288
95792,1535.3705
95793,1628.6862
95794,1692.213
95795,1746.6144
95796,1790.0449
95797,1868.3627
95798,1961.9335
95799,1976.2588
95800,1976.4897
95801,1979.1014
95802,1979.1014
95803,1983.1232
95804,1988.2174
95805,1959.5645
95806,1959.5645
95807,1934.3597
95808,1787.3303
95809,1600.5173
95810,1490.8561
95811,1424.3059
95812,1384.8098
95813,1377.1088
95814,1348.6011
95815,1372.803
95816,1403.9146
95817,1457.7856
95818,1531.4667
95819,1588.9579
95820,1627.7863
95821,1659.8743
95822,1716.3865
95823,1757.809
95824,1758.1288
95825,1767.9205
95826,1788.7091
95827,1831.8707
95828,1830.0219
95829,1812.7007
95830,1812.7007
95831,1796.6902
95832,1638.6344
95833,1630.4315
95834,1550.2954
95835,1502.5739
95836,1467.1576
95837,1463.2507
95838,1468.5566
95839,1564.5776
95840,1724.9781
95841,1795.0985
95842,1877.5023
95843,1909.6736
95844,1941.4475
95845,1966.8434
95846,2001.5403
95847,2037.7338
95848,2038.0536
95849,2040.6653
95850,2040.6653
95851,2054.3167
95852,2046.6978
95853,2028.5299
95854,2028.5299
95855,1983.6517
95856,1850.7117
95857,1736.0094
95858,1631.0454
95859,1579.3046
95860,1535.0261
95861,1530.3351
95862,1533.4514
95863,1626.8898
95864,1779.0806
95865,1838.4764
95866,1913.3618
95867,1940.9794
95868,2001.8832
95869,2024.2319
95870,2060.709
95871,2102.7583
95872,2103.5183
95873,2106.1301
95874,2106.1301
95875,2114.7249
95876,2107.107
95877,2071.954
95878,2071.954
95879,2027.0752
95880,1894.1351
95881,1737.7646
95882,1634.0941
95883,1582.7438
95884,1538.271
95885,1533.58
95886,1536.6963
95887,1626.6663
95888,1777.8792
95889,1837.275
95890,1912.1604
95891,1939.778
95892,2000.6818
95893,2023.0305
95894,2059.5076
95895,2100.7793
95896,2101.5393
95897,2104.1511
95898,2104.1511
95899,2112.7458
95900,2105.128
95901,2069.9756
95902,2069.9756
95903,2025.0964
95904,1892.1564
95905,1739.2877
95906,1635.6172
95907,1584.2668
95908,1539.7941
95909,1535.103
95910,1538.2194
95911,1628.1893
95912,1779.4022
95913,1838.7981
95914,1913.6835
95915,1941.301
95916,2002.2048
95917,2024.5536
95918,2061.0305
95919,2100.7793
95920,2101.5393
95921,2104.1511
95922,2104.1511
95923,2111.3083
95924,2103.6904
95925,2068.538
95926,2068.538
95927,2023.6589
95928,1891.338
95929,1735.0757
95930,1626.858
95931,1575.2355
95932,1530.7627
95933,1526.0717
95934,1529.738
95935,1593.6342
95936,1735.8455
95937,1795.2413
95938,1870.1267
95939,1897.7443
95940,1958.6481
95941,1980.9968
95942,2016.9233
95943,2056.6726
95944,2056.154
95945,2057.0095
95946,2057.0095
95947,2038.306
95948,2023.9751
95949,1988.8218
95950,1988.8218
95951,1940.6626
95952,1809.0304
95953,1649.0339
95954,1533.1879
95955,1476.5736
95956,1437.4529
95957,1432.7618
95958,1400.8518
95959,1428.1099
95960,1486.1818
95961,1553.568
95962,1622.1552
95963,1662.7637
95964,1706.1942
95965,1722.2692
95966,1765.7085
95967,1780.0338
95968,1780.2648
95969,1782.8765
95970,1782.8765
95971,1786.8982
95972,1798.5441
95973,1772.7255
95974,1772.7255
95975,1753.4452
95976,1620.634
95977,1496.2397
95978,1416.8175
95979,1371.2186
95980,1333.7466
95981,1326.0455
95982,1313.0062
95983,1337.2081
95984,1371.3806
95985,1425.2517
95986,1498.933
95987,1553.5295
95988,1584.5083
95989,1610.1399
95990,1650.591
95991,1685.3832
95992,1685.703
95993,1695.4948
95994,1716.2833
95995,1765.8063
95996,1764.5502
95997,1753.2311
95998,1753.2311
95999,1737.2206
96000,1583.684
96001,1567.2401
96002,1499.3804
96003,1455.8479
96004,1422.4557
96005,1418.5488
96006,1439.323
96007,1535.344
96008,1698.8057
96009,1768.926
96010,1851.3298
96011,1880.6064
96012,1904.531
96013,1923.4702
96014,1942.1061
96015,1971.6693
96016,1971.9891
96017,1974.6008
96018,1974.6008
96019,1988.2521
96020,1981.2261
96021,1969.0603
96022,1969.0603
96023,1924.1821
96024,1795.7612
96025,1667.4908
96026,1573.5393
96027,1525.4039
96028,1485.5157
96029,1480.8247
96030,1499.4093
96031,1592.8477
96032,1747.8236
96033,1816.0925
96034,1890.2195
96035,1914.9424
96036,1942.0697
96037,1954.0087
96038,1974.4242
96039,2002.8138
96040,2003.5743
96041,2006.186
96042,2006.186
96043,2014.7814
96044,2007.7554
96045,1991.2272
96046,1991.2272
96047,1946.349
96048,1817.9281
96049,1669.2461
96050,1576.588
96051,1528.8431
96052,1488.7606
96053,1484.0696
96054,1502.6542
96055,1592.6241
96056,1746.6222
96057,1814.8911
96058,1889.0181
96059,1913.741
96060,1940.8683
96061,1952.8073
96062,1973.2228
96063,2000.8351
96064,2001.5956
96065,2004.2073
96066,2004.2073
96067,2012.8026
96068,2005.7766
96069,1989.2484
96070,1989.2484
96071,1944.3702
96072,1815.9493
96073,1671.8696
96074,1579.2115
96075,1531.4667
96076,1491.3842
96077,1486.6931
96078,1505.2777
96079,1595.2477
96080,1749.2457
96081,1817.5146
96082,1891.6416
96083,1916.3645
96084,1943.4918
96085,1955.4308
96086,1975.8463
96087,2001.9355
96088,2002.696
96089,2005.3077
96090,2005.3077
96091,2012.4656
96092,2005.4396
96093,1988.9114
96094,1988.9114
96095,1944.0332
96096,1816.2314
96097,1667.6576
96098,1570.4524
96099,1522.4353
96100,1482.3528
96101,1477.6617
96102,1496.7964
96103,1560.6925
96104,1705.689
96105,1773.9579
96106,1848.0848
96107,1872.8077
96108,1899.935
96109,1911.874
96110,1931.7395
96111,1957.8287
96112,1957.3105
96113,1958.1654
96114,1958.1654
96115,1939.4624
96116,1925.7242
96117,1909.196
96118,1909.196
96119,1861.0369
96120,1736.2064
96121,1584.6368
96122,1479.8032
96123,1426.7944
96124,1392.064
96125,1387.3729
96126,1370.9312
96127,1398.1892
96128,1459.0463
96129,1535.3055
96130,1603.1343
96131,1640.8481
96132,1655.137
96133,1660.8021
96134,1688.1804
96135,1687.8328
96136,1688.0637
96137,1690.6754
96138,1690.6754
96139,1694.6971
96140,1706.9358
96141,1699.7423
96142,1699.7423
96143,1680.462
96144,1554.4526
96145,1477.8975
96146,1402.3955
96147,1356.7966
96148,1324.9827
96149,1317.2816
96150,1304.2423
96151,1328.4442
96152,1364.2286
96153,1418.0997
96154,1491.781
96155,1546.3776
96156,1574.963
96157,1600.4657
96158,1640.9167
96159,1673.3931
96160,1672.5315
96161,1679.8561
96162,1700.6447
96163,1753.8162
96164,1752.56
96165,1743.5127
96166,1743.5127
96167,1727.5022
96168,1573.9656
96169,1555.5901
96170,1489.3717
96171,1445.8392
96172,1413.6918
96173,1409.7849
96174,1430.5591
96175,1526.5801
96176,1691.6537
96177,1761.774
96178,1844.1779
96179,1873.4545
96180,1894.9857
96181,1913.796
96182,1932.4319
96183,1959.6792
96184,1958.8176
96185,1958.9622
96186,1958.9622
96187,1976.262
96188,1969.236
96189,1959.3419
96190,1959.3419
96191,1914.4637
96192,1786.0428
96193,1655.8408
96194,1563.5306
96195,1515.3953
96196,1476.7518
96197,1472.0608
96198,1490.6454
96199,1584.0837
96200,1740.6716
96201,1808.9406
96202,1883.0675
96203,1907.7904
96204,1932.5244
96205,1944.3345
96206,1964.75
96207,1990.8237
96208,1990.4028
96209,1990.5474
96210,1990.5474
96211,2002.7913
96212,1995.7653
96213,1981.5088
96214,1981.5088
96215,1936.6306
96216,1808.2097
96217,1657.5961
96218,1566.5793
96219,1518.8345
96220,1479.9967
96221,1475.3057
96222,1493.8903
96223,1583.8602
96224,1739.4702
96225,1807.7391
96226,1881.8661
96227,1906.589
96228,1931.323
96229,1943.133
96230,1963.5486
96231,1988.845
96232,1988.4241
96233,1988.5686
96234,1988.5686
96235,2000.8125
96236,1993.7865
96237,1979.53
96238,1979.53
96239,1934.6519
96240,1806.231
96241,1660.2196
96242,1569.2029
96243,1521.458
96244,1482.6202
96245,1477.9292
96246,1496.5138
96247,1586.4838
96248,1742.0938
96249,1810.3627
96250,1884.4896
96251,1909.2125
96252,1933.9465
96253,1945.7566
96254,1966.1721
96255,1989.9454
96256,1989.5245
96257,1989.6691
96258,1989.6691
96259,2000.4755
96260,1993.4495
96261,1979.193
96262,1979.193
96263,1934.3148
96264,1806.5131
96265,1656.0076
96266,1560.4437
96267,1512.4266
96268,1473.5889
96269,1468.8978
96270,1488.0325
96271,1551.9286
96272,1698.537
96273,1766.8059
96274,1840.9329
96275,1865.6558
96276,1890.3898
96277,1902.1998
96278,1922.0653
96279,1945.8386
96280,1944.139
96281,1942.5267
96282,1942.5267
96283,1927.4723
96284,1913.7341
96285,1899.4777
96286,1899.4777
96287,1851.3185
96288,1726.488
96289,1572.9868
96290,1469.7946
96291,1416.7858
96292,1383.3
96293,1378.609
96294,1362.1672
96295,1389.4253
96296,1451.8943
96297,1528.1536
96298,1595.9823
96299,1633.6962
96300,1645.5917
96301,1651.1279
96302,1678.5062
96303,1675.8427
96304,1674.8922
96305,1675.0367
96306,1675.0367
96307,1682.707
96308,1694.9457
96309,1690.0239
96310,1690.0239
96311,1670.7437
96312,1544.7343
96313,1455.7662
96314,1378.2146
96315,1332.6157
96316,1313.1221
96317,1305.421
96318,1305.5646
96319,1327.0221
96320,1366.0929
96321,1427.9541
96322,1501.6354
96323,1554.3408
96324,1565.8813
96325,1565.4911
96326,1590.173
96327,1588.892
96328,1586.4663
96329,1593.7909
96330,1614.5795
96331,1667.751
96332,1693.2758
96333,1700.3727
96334,1700.3727
96335,1684.3622
96336,1525.4236
96337,1533.4589
96338,1465.1908
96339,1421.6583
96340,1401.8312
96341,1397.9243
96342,1431.8813
96343,1525.158
96344,1693.518
96345,1771.6284
96346,1854.0322
96347,1881.4177
96348,1885.904
96349,1878.8214
96350,1881.6881
96351,1875.1781
96352,1872.7524
96353,1872.897
96354,1872.897
96355,1890.1968
96356,1909.9517
96357,1916.2019
96358,1916.2019
96359,1871.3237
96360,1737.5009
96361,1631.7036
96362,1537.3438
96363,1489.2084
96364,1462.8853
96365,1458.1942
96366,1490.7781
96367,1581.472
96368,1741.3463
96369,1819.4568
96370,1893.5837
96371,1916.4155
96372,1920.771
96373,1906.6881
96374,1910.5181
96375,1904.6437
96376,1902.6587
96377,1902.8032
96378,1902.8032
96379,1915.0471
96380,1934.802
96381,1938.7432
96382,1938.7432
96383,1893.865
96384,1760.0421
96385,1632.6815
96386,1539.6151
96387,1491.8702
96388,1465.3528
96389,1460.6617
96390,1493.2456
96391,1580.4712
96392,1739.3676
96393,1817.478
96394,1891.605
96395,1914.4368
96396,1918.7922
96397,1904.7094
96398,1908.5393
96399,1902.6649
96400,1900.6799
96401,1900.8245
96402,1900.8245
96403,1913.0684
96404,1932.8232
96405,1936.7644
96406,1936.7644
96407,1891.8862
96408,1758.0634
96409,1627.963
96410,1549.7034
96411,1501.9585
96412,1482.2014
96413,1477.5104
96414,1503.3339
96415,1590.5594
96416,1749.4558
96417,1827.5663
96418,1901.6932
96419,1924.525
96420,1928.8805
96421,1914.7976
96422,1918.6276
96423,1912.7532
96424,1904.0099
96425,1900.2809
96426,1900.2809
96427,1919.7162
96428,1939.4711
96429,1943.4122
96430,1943.4122
96431,1905.2944
96432,1792.8053
96433,1623.751
96434,1540.9442
96435,1492.9271
96436,1473.17
96437,1468.479
96438,1494.8525
96439,1556.0043
96440,1705.899
96441,1784.0095
96442,1858.1365
96443,1880.9683
96444,1885.3237
96445,1871.2408
96446,1874.5208
96447,1868.6464
96448,1858.6244
96449,1853.1385
96450,1853.1385
96451,1846.713
96452,1861.1036
96453,1865.0448
96454,1865.0448
96455,1823.646
96456,1717.5901
96457,1562.6484
96458,1477.2346
96459,1424.2258
96460,1404.4688
96461,1399.7777
96462,1391.8975
96463,1416.4111
96464,1484.9716
96465,1563.0823
96466,1630.911
96467,1666.7338
96468,1672.0607
96469,1661.8248
96470,1669.6133
96471,1663.041
96472,1653.7682
96473,1650.0392
96474,1650.0392
96475,1666.3384
96476,1685.3171
96477,1689.2583
96478,1689.2583
96479,1676.7384
96480,1569.5035
96481,1458.8507
96482,1390.5398
96483,1344.9409
96484,1332.2076
96485,1324.5066
96486,1317.8046
96487,1339.2621
96488,1378.3329
96489,1440.1941
96490,1513.8754
96491,1563.3286
96492,1573.6678
96493,1572.4442
96494,1592.2987
96495,1591.0177
96496,1577.1158
96497,1580.5669
96498,1601.3555
96499,1672.4614
96500,1697.9862
96501,1705.0831
96502,1705.0831
96503,1695.833
96504,1559.609
96505,1538.6106
96506,1477.516
96507,1433.9835
96508,1420.9167
96509,1417.0099
96510,1444.1213
96511,1537.398
96512,1705.7579
96513,1783.8684
96514,1866.2722
96515,1890.4055
96516,1893.6906
96517,1885.7745
96518,1883.8138
96519,1877.3038
96520,1863.402
96521,1859.673
96522,1859.673
96523,1894.9072
96524,1914.6621
96525,1920.9124
96526,1920.9124
96527,1882.7946
96528,1769.6863
96529,1625.3268
96530,1545.7737
96531,1497.6383
96532,1478.0756
96533,1473.3845
96534,1499.7659
96535,1590.4598
96536,1750.3341
96537,1828.4446
96538,1902.5715
96539,1925.4033
96540,1927.1501
96541,1911.338
96542,1909.6975
96543,1903.8231
96544,1890.3619
96545,1886.6329
96546,1886.6329
96547,1916.8113
96548,1936.5662
96549,1940.5073
96550,1940.5073
96551,1902.3895
96552,1789.2812
96553,1626.3047
96554,1548.045
96555,1500.3002
96556,1480.5431
96557,1475.852
96558,1502.2334
96559,1589.459
96560,1748.3553
96561,1826.4658
96562,1900.5928
96563,1923.4246
96564,1925.1714
96565,1909.3593
96566,1907.7188
96567,1901.8444
96568,1888.3832
96569,1884.6542
96570,1884.6542
96571,1914.8325
96572,1934.5874
