96205,1943.9067
96206,1949.1094
96207,1949.1094
96208,1949.1094
96209,1949.1094
96210,1949.1094
96211,1959.6726
96212,1959.6726
96213,1959.6726
96214,1959.6726
96215,1942.9478
96216,1856.891
96217,1634.0096
96218,1584.9801
96219,1545.8625
96220,1531.7771
96221,1531.7771
96222,1548.502
96223,1601.7394
96224,1766.4485
96225,1868.5107
96226,1889.8916
96227,1914.1985
96228,1943.9067
96229,1943.9067
96230,1949.1094
96231,1949.1094
96232,1949.1094
96233,1949.1094
96234,1949.1094
96235,1959.6726
96236,1959.6726
96237,1959.6726
96238,1959.6726
96239,1942.9478
96240,1856.891
96241,1634.0096
96242,1584.9801
96243,1545.8625
96244,1531.7771
96245,1531.7771
96246,1548.502
96247,1601.7394
96248,1766.4485
96249,1868.5107
96250,1889.8916
96251,1914.1985
96252,1943.9067
96253,1943.9067
96254,1949.1094
96255,1949.1094
96256,1949.1094
96257,1949.1094
96258,1949.1094
96259,1959.6726
96260,1959.6726
96261,1959.6726
96262,1959.6726
96263,1942.9478
96264,1856.891
96265,1631.0322
96266,1571.5312
96267,1527.6996
96268,1513.6141
96269,1513.6141
96270,1530.339
96271,1573.5897
96272,1733.348
96273,1835.4103
96274,1856.7911
96275,1881.098
96276,1910.8063
96277,1910.8063
96278,1916.0089
96279,1916.0089
96280,1916.0089
96281,1916.0089
96282,1916.0089
96283,1926.5721
96284,1926.5721
96285,1926.5721
96286,1926.5721
96287,1909.8473
96288,1819.222
96289,1597.899
96290,1517.6738
96291,1454.2146
96292,1435.2834
96293,1435.2834
96294,1432.6101
96295,1455.3738
96296,1564.0262
96297,1666.0885
96298,1687.4694
96299,1711.7762
96300,1741.4845
96301,1741.4845
96302,1746.6871
96303,1746.6871
96304,1746.6871
96305,1746.6871
96306,1746.6871
96307,1771.4806
96308,1771.4806
96309,1771.4806
96310,1771.4806
96311,1759.9237
96312,1669.0914
96313,1496.3655
96314,1453.528
96315,1395.1442
96316,1381.0587
96317,1381.0587
96318,1366.2444
96319,1398.9948
96320,1469.8613
96321,1571.9237
96322,1599.4954
96323,1631.0326
96324,1660.7408
96325,1660.7408
96326,1700.6956
96327,1700.6956
96328,1700.6956
96329,1710.2749
96330,1729.4209
96331,1789.51
96332,1794.6599
96333,1794.6599
96334,1794.6599
96335,1787.0902
96336,1684.4458
96337,1577.8223
96338,1562.1289
96339,1525.9554
96340,1511.87
96341,1511.87
96342,1528.5948
96343,1581.8323
96344,1746.5414
96345,1848.6036
96346,1876.1752
96347,1907.7125
96348,1937.4208
96349,1937.4208
96350,1942.6234
96351,1942.6234
96352,1942.6234
96353,1942.6234
96354,1942.6234
96355,1953.1866
96356,1958.3365
96357,1958.3365
96358,1958.3365
96359,1941.6117
96360,1848.3751
96361,1642.6439
96362,1593.6144
96363,1554.4968
96364,1540.4114
96365,1540.4114
96366,1557.1362
96367,1610.3737
96368,1775.0828
96369,1877.145
96370,1898.5259
96371,1922.8328
96372,1952.541
96373,1952.541
96374,1957.7437
96375,1957.7437
96376,1957.7437
96377,1957.7437
96378,1957.7437
96379,1968.3069
96380,1968.3069
96381,1968.3069
96382,1968.3069
96383,1951.582
96384,1857.2982
96385,1642.6439
96386,1593.6144
96387,1554.4968
96388,1540.4114
96389,1540.4114
96390,1557.1362
96391,1610.3737
96392,1775.0828
96393,1877.145
96394,1898.5259
96395,1922.8328
96396,1952.541
96397,1952.541
96398,1957.7437
96399,1957.7437
96400,1957.7437
96401,1957.7437
96402,1957.7437
96403,1968.3069
96404,1968.3069
96405,1968.3069
96406,1968.3069
96407,1951.582
96408,1857.2982
96409,1627.3235
96410,1578.294
96411,1539.1764
96412,1525.091
96413,1525.091
96414,1541.8158
96415,1595.0532
96416,1759.7623
96417,1861.8246
96418,1883.2054
96419,1907.5123
96420,1926.5753
96421,1926.5753
96422,1931.778
96423,1931.778
96424,1931.778
96425,1931.778
96426,1931.778
96427,1942.3412
96428,1942.3412
96429,1942.3412
96430,1942.3412
96431,1925.6163
96432,1831.3325
96433,1624.3461
96434,1564.8451
96435,1521.0134
96436,1506.928
96437,1506.928
96438,1523.6528
96439,1566.9036
96440,1726.6619
96441,1828.7241
96442,1850.105
96443,1874.4119
96444,1893.4749
96445,1893.4749
96446,1898.6775
96447,1898.6775
96448,1898.6775
96449,1898.6775
96450,1898.6775
96451,1909.2407
96452,1909.2407
96453,1909.2407
96454,1909.2407
96455,1892.5159
96456,1798.2339
96457,1588.5095
96458,1508.2843
96459,1444.8251
96460,1425.8939
96461,1425.8939
96462,1423.2206
96463,1445.9843
96464,1554.6367
96465,1656.699
96466,1678.0798
96467,1702.3867
96468,1721.4497
96469,1721.4497
96470,1726.6523
96471,1726.6523
96472,1726.6523
96473,1726.6523
96474,1726.6523
96475,1751.4458
96476,1751.4458
96477,1751.4458
96478,1751.4458
96479,1739.8889
96480,1649.0566
96481,1488.6647
96482,1445.8271
96483,1387.4434
96484,1373.3579
96485,1373.3579
96486,1369.5923
96487,1402.3427
96488,1473.2092
96489,1575.2716
96490,1597.6306
96491,1629.1678
96492,1648.2308
96493,1648.2308
96494,1677.1368
96495,1677.1368
96496,1677.1368
96497,1686.7162
96498,1705.8622
96499,1765.9513
96500,1771.1012
96501,1771.1012
96502,1771.1012
96503,1763.5315
96504,1660.8871
96505,1570.1215
96506,1554.4281
96507,1518.2546
96508,1504.1692
96509,1504.1692
96510,1520.894
96511,1574.1315
96512,1738.8406
96513,1840.9028
96514,1863.2617
96515,1894.7991
96516,1913.862
96517,1913.862
96518,1919.0647
96519,1919.0647
96520,1919.0647
96521,1919.0647
96522,1919.0647
96523,1929.6279
96524,1934.7778
96525,1934.7778
96526,1934.7778
96527,1918.053
96528,1824.8164
96529,1629.6182
96530,1580.5886
96531,1541.4711
96532,1527.3856
96533,1527.3856
96534,1544.1105
96535,1597.3479
96536,1762.057
96537,1864.1193
96538,1885.5001
96539,1909.807
96540,1928.87
96541,1928.87
96542,1934.0726
96543,1934.0726
96544,1934.0726
96545,1934.0726
96546,1934.0726
96547,1944.6359
96548,1944.6359
96549,1944.6359
96550,1944.6359
96551,1927.911
96552,1833.6272
96553,1629.6182
96554,1580.5886
96555,1541.4711
96556,1527.3856
96557,1527.3856
96558,1544.1105
96559,1597.3479
96560,1762.057
96561,1864.1193
96562,1885.5001
96563,1909.807
96564,1928.87
96565,1928.87
96566,1934.0726
96567,1934.0726
96568,1934.0726
96569,1934.0726
96570,1934.0726
96571,1944.6359
