row_id,energy
95445,2216.188
95446,2216.188
95447,2135.024
95448,1962.0132
95449,1819.4799
95450,1669.3116
95451,1570.893
95452,1507.3896
95453,1487.5424
95454,1478.2089
95455,1499.5193
95456,1575.6594
95457,1698.3276
95458,1758.0964
95459,1811.0828
95460,1842.4263
95461,1936.8969
95462,2031.0024
95463,2061.5725
95464,2069.654
95465,2069.654
95466,2069.654
95467,2071.4111
95468,2046.4917
95469,2025.1981
95470,2025.1981
95471,1952.2909
95472,1811.6493
95473,1743.7839
95474,1602.5696
95475,1527.8054
95476,1470.2745
95477,1451.1516
95478,1443.8256
95479,1462.8704
95480,1503.7418
95481,1608.4701
95482,1670.3079
95483,1747.1743
95484,1790.4222
95485,1882.58
95486,1996.3234
95487,2049.5598
95488,2059.7917
95489,2067.201
95490,2098.8613
95491,2134.612
95492,2123.5278
95493,2097.7825
95494,2097.7825
95495,2036.1337
95496,1886.2617
95497,1772.2606
95498,1661.6793
95499,1610.0953
95500,1560.2327
95501,1541.961
95502,1545.7368
95503,1642.9684
95504,1812.308
95505,1933.286
95506,2008.3054
95507,2056.4702
95508,2092.6572
95509,2178.1226
95510,2273.7083
95511,2321.7166
95512,2331.948
95513,2331.948
95514,2331.948
95515,2337.0657
95516,2316.2456
95517,2289.8308
95518,2289.8308
95519,2226.0872
95520,2074.591
95521,1863.56
95522,1745.7461
95523,1680.3422
95524,1628.6475
95525,1610.3759
95526,1608.867
95527,1702.0894
95528,1868.0664
95529,1989.0444
95530,2054.8816
95531,2094.305
95532,2137.0315
95533,2233.4536
95534,2327.5586
95535,2381.9314
95536,2393.1443
95537,2393.1443
95538,2393.1443
95539,2394.0137
95540,2371.7153
95541,2345.9626
95542,2345.9626
95543,2282.219
95544,2130.3303
95545,1864.0955
95546,1746.2815
95547,1681.3613
95548,1629.6666
95549,1611.395
95550,1606.6152
95551,1699.8376
95552,1865.0841
95553,1986.0621
95554,2051.8994
95555,2091.3228
95556,2134.0493
95557,2230.4714
95558,2324.5764
95559,2378.9492
95560,2390.162
95561,2390.162
95562,2390.162
95563,2391.0315
95564,2368.7332
95565,2342.9805
95566,2342.9805
95567,2272.9158
95568,2121.2402
95569,1864.0955
95570,1746.2815
95571,1681.3613
95572,1629.6666
95573,1611.395
95574,1606.6152
95575,1699.8376
95576,1865.0841
95577,1986.0621
95578,2051.8994
95579,2091.3228
95580,2134.0493
95581,2230.4714
95582,2324.5764
95583,2378.9492
95584,2390.162
95585,2390.162
95586,2390.162
95587,2391.0315
95588,2368.7332
95589,2342.9805
95590,2342.9805
95591,2272.9158
95592,2121.2402
95593,1872.893
95594,1738.6014
95595,1663.9198
95596,1612.2251
95597,1593.9535
95598,1585.8833
95599,1663.1136
95600,1816.3922
95601,1937.3702
95602,2003.2052
95603,2042.6315
95604,2085.3577
95605,2181.7793
95606,2275.8845
95607,2327.411
95608,2336.3538
95609,2336.3538
95610,2336.3538
95611,2324.3345
95612,2295.805
95613,2267.0554
95614,2267.0554
95615,2187.8389
95616,2028.986
95617,1858.5779
95618,1710.6364
95619,1616.1874
95620,1552.5378
95621,1532.6906
95622,1523.357
95623,1544.6675
95624,1621.4248
95625,1744.093
95626,1803.8618
95627,1856.8481
95628,1888.1917
95629,1982.6622
95630,2076.7683
95631,2112.44
95632,2120.5215
95633,2120.5215
95634,2120.5215
95635,2122.2786
95636,2097.3584
95637,2076.0647
95638,2076.0647
95639,2005.1058
95640,1878.6213
95641,1735.7357
95642,1596.8727
95643,1522.1085
95644,1464.5776
95645,1445.4547
95646,1438.1287
95647,1457.1735
95648,1498.0449
95649,1602.7732
95650,1664.611
95651,1741.4774
95652,1784.7253
95653,1876.883
95654,1990.6265
95655,2026.6719
95656,2036.9034
95657,2044.3121
95658,2067.6123
95659,2103.363
95660,2104.2144
95661,2078.4685
95662,2078.4685
95663,2016.8196
95664,1873.5629
95665,1764.2124
95666,1655.9824
95667,1604.3984
95668,1554.5358
95669,1536.2642
95670,1540.0399
95671,1637.2715
95672,1806.6111
95673,1927.5891
95674,2002.6085
95675,2050.773
95676,2086.96
95677,2172.4253
95678,2268.011
95679,2298.828
95680,2309.0593
95681,2309.0593
95682,2309.0593
95683,2314.177
95684,2305.292
95685,2278.8772
95686,2278.8772
95687,2215.1335
95688,2063.6375
95689,1855.5118
95690,1740.0492
95691,1674.6453
95692,1622.9506
95693,1604.679
95694,1603.17
95695,1696.3925
95696,1862.3695
95697,1983.3475
95698,2049.1843
95699,2088.6077
95700,2131.3342
95701,2227.7563
95702,2321.8613
95703,2359.0427
95704,2370.2556
95705,2370.2556
95706,2370.2556
95707,2371.125
95708,2360.7617
95709,2335.009
95710,2335.009
95711,2271.2654
95712,2119.3767
95713,1856.0472
95714,1740.5846
95715,1675.6644
95716,1623.9697
95717,1605.6981
95718,1600.9183
95719,1694.1407
95720,1859.3872
95721,1980.3652
95722,2046.2021
95723,2085.6255
95724,2128.352
95725,2224.7742
95726,2318.8792
95727,2356.0605
95728,2367.2734
95729,2367.2734
95730,2367.2734
95731,2368.1428
95732,2357.7795
95733,2332.0269
95734,2332.0269
95735,2261.9622
95736,2110.2866
95737,1813.2253
95738,1688.1976
95739,1621.8191
95740,1580.076
95741,1563.6443
95742,1564.0735
95743,1661.849
95744,1818.9491
95745,1916.6107
95746,1987.1388
95747,2026.5635
95748,2069.2915
95749,2165.7126
95750,2253.7366
95751,2290.918
95752,2300.1624
95753,2300.1624
95754,2300.1624
95755,2301.0317
95756,2290.6685
95757,2272.6016
95758,2272.6016
95759,2201.0334
95760,2049.3574
95761,1822.0228
95762,1680.5176
95763,1604.3776
95764,1562.6345
95765,1546.2028
95766,1543.3416
95767,1625.125
95768,1770.2572
95769,1867.9188
95770,1938.4469
95771,1977.8708
95772,2020.5979
95773,2117.0208
95774,2205.0444
95775,2239.3794
95776,2246.3538
95777,2246.3538
95778,2246.3538
95779,2234.3345
95780,2217.74
95781,2196.6763
95782,2196.6763
95783,2115.9563
95784,1957.1022
95785,1782.9623
95786,1627.807
95787,1531.8997
95788,1478.2018
95789,1460.1943
95790,1454.3044
95791,1480.1681
95792,1548.7788
95793,1648.1306
95794,1712.5925
95795,1765.5789
95796,1796.9224
95797,1891.393
95798,1979.4169
95799,1997.897
95800,2004.0101
95801,2004.0101
95802,2004.0101
95803,2005.7677
95804,1992.7825
95805,1979.1746
95806,1979.1746
95807,1906.7124
95808,1780.2279
95809,1618.708
95810,1498.3638
95811,1426.5863
95812,1393.2181
95813,1377.4081
95814,1377.6934
95815,1401.2914
95816,1424.446
95817,1479.9287
95818,1551.52
95819,1611.3799
95820,1654.6278
95821,1681.922
95822,1735.6981
95823,1771.7435
95824,1780.0067
95825,1787.4154
95826,1810.7156
95827,1846.4661
95828,1847.3168
95829,1835.266
95830,1835.266
95831,1786.0226
95832,1646.2638
95833,1641.9691
95834,1552.2582
95835,1503.6606
95836,1477.9607
95837,1463.002
95838,1479.6045
95839,1581.3892
95840,1733.0126
95841,1804.7445
95842,1889.5176
95843,1920.6746
95844,1956.8622
95845,1977.4641
95846,2013.0828
95847,2043.8992
95848,2052.1619
95849,2052.1619
95850,2052.1619
95851,2057.2793
95852,2048.3945
95853,2035.6747
95854,2035.6747
95855,1984.7734
95856,1842.5233
95857,1733.0687
95858,1633.1193
95859,1573.9075
95860,1546.3755
95861,1531.4167
95862,1542.7346
95863,1640.5101
95864,1788.771
95865,1860.5029
95866,1936.0916
95867,1958.509
95868,2001.2361
95869,2032.7947
95870,2066.932
95871,2104.1143
95872,2113.3586
95873,2113.3586
95874,2113.3586
95875,2114.228
95876,2103.8645
95877,2088.805
95878,2088.805
95879,2037.9033
95880,1895.2607
95881,1733.6041
95882,1633.6547
95883,1574.9266
95884,1547.3947
95885,1532.4359
95886,1540.4829
95887,1638.2584
95888,1785.7887
95889,1857.5206
95890,1933.1093
95891,1955.5267
95892,1998.2538
95893,2029.8124
95894,2063.9497
95895,2101.132
95896,2110.3765
95897,2110.3765
95898,2110.3765
95899,2111.2458
95900,2100.8823
95901,2085.8228
95902,2085.8228
95903,2028.5999
95904,1886.1704
95905,1733.6041
95906,1633.6547
95907,1574.9266
95908,1547.3947
95909,1532.4359
95910,1540.4829
95911,1638.2584
95912,1785.7887
95913,1857.5206
95914,1933.1093
95915,1955.5267
95916,1998.2538
95917,2029.8124
95918,2063.9497
95919,2101.132
95920,2110.3765
95921,2110.3765
95922,2110.3765
95923,2111.2458
95924,2100.8823
95925,2085.8228
95926,2085.8228
95927,2027.3405
95928,1884.911
95929,1721.6406
95930,1622.3578
95931,1557.4851
95932,1529.9531
95933,1514.9944
95934,1519.751
95935,1601.5344
95936,1737.0968
95937,1808.8287
95938,1884.4174
95939,1906.8348
95940,1949.5619
95941,1981.1205
95942,2015.2585
95943,2049.593
95944,2056.5679
95945,2056.5679
95946,2056.5679
95947,2044.5491
95948,2027.9545
95949,2009.8982
95950,2009.8982
95951,1942.2645
95952,1792.6582
95953,1650.2445
95954,1537.3116
95955,1465.8795
95956,1429.6304
95957,1414.3331
95958,1416.061
95959,1441.9247
95960,1500.9656
95961,1574.388
95962,1643.9102
95963,1679.8899
95964,1711.2334
95965,1740.8405
95966,1774.9785
95967,1793.4586
95968,1799.5718
95969,1799.5718
95970,1799.5718
95971,1801.3293
95972,1788.3441
95973,1777.7435
95974,1777.7435
95975,1718.3689
95976,1601.131
95977,1487.8005
95978,1408.8314
95979,1358.8208
95980,1331.9723
95981,1318.5242
95982,1320.8262
95983,1342.6615
95984,1365.8162
95985,1422.6182
95986,1494.2095
95987,1551.1348
95988,1589.4207
95989,1612.336
95990,1645.7898
95991,1681.8352
95992,1690.0984
95993,1697.5071
95994,1724.131
95995,1766.1368
95996,1766.9875
95997,1758.7638
95998,1758.7638
95999,1709.5204
96000,1576.3389
96001,1569.3485
96002,1496.9452
96003,1452.4227
96004,1431.0996
96005,1418.5028
96006,1437.1221
96007,1537.144
96008,1688.7675
96009,1761.8187
96010,1846.5918
96011,1874.8142
96012,1906.0398
96013,1922.263
96014,1937.5592
96015,1968.3756
96016,1976.6388
96017,1976.6388
96018,1976.6388
96019,1981.7562
96020,1972.8711
96021,1963.9781
96022,1963.9781
96023,1913.0769
96024,1777.404
96025,1660.3658
96026,1575.9789
96027,1520.1455
96028,1496.9904
96029,1484.3936
96030,1497.1334
96031,1593.1462
96032,1741.4071
96033,1814.4584
96034,1890.047
96035,1909.5299
96036,1940.7555
96037,1965.9838
96038,1979.7994
96039,2010.6158
96040,2019.8602
96041,2019.8602
96042,2019.8602
96043,2020.7291
96044,2010.3657
96045,1999.1334
96046,1999.1334
96047,1948.2322
96048,1812.1669
96049,1660.9012
96050,1576.5143
96051,1521.1647
96052,1498.0095
96053,1485.4127
96054,1494.8817
96055,1590.8945
96056,1738.4248
96057,1811.4761
96058,1887.0647
96059,1906.5476
96060,1937.7732
96061,1963.0015
96062,1976.8171
96063,2007.6335
96064,2016.8779
96065,2016.8779
96066,2016.8779
96067,2017.7468
96068,2007.3834
96069,1996.1511
96070,1996.1511
96071,1938.9287
96072,1803.0765
96073,1660.9012
96074,1576.5143
96075,1521.1647
96076,1498.0095
96077,1485.4127
96078,1494.8817
96079,1590.8945
96080,1738.4248
96081,1811.4761
96082,1887.0647
96083,1906.5476
96084,1937.7732
96085,1963.0015
96086,1976.8171
96087,2007.6335
96088,2016.8779
96089,2016.8779
96090,2016.8779
96091,2017.7468
96092,2007.3834
96093,1996.1511
96094,1996.1511
96095,1937.6693
96096,1801.8171
96097,1648.9377
96098,1565.2174
96099,1503.7231
96100,1480.568
96101,1467.9712
96102,1474.1498
96103,1554.1705
96104,1689.7329
96105,1762.7842
96106,1838.3728
96107,1857.8557
96108,1889.0813
96109,1914.3096
96110,1928.1252
96111,1956.0956
96112,1963.0702
96113,1963.0702
96114,1963.0702
96115,1951.0509
96116,1934.4563
96117,1920.227
96118,1920.227
96119,1852.5934
96120,1709.5643
96121,1580.0657
96122,1482.6953
96123,1414.6416
96124,1382.7693
96125,1369.834
96126,1372.9839
96127,1397.0848
96128,1456.1257
96129,1530.8674
96130,1600.3896
96131,1633.4348
96132,1659.8163
96133,1685.0446
96134,1698.8602
96135,1717.3403
96136,1723.4535
96137,1723.4535
96138,1723.4535
96139,1725.211
96140,1712.2258
96141,1705.4523
96142,1705.4523
96143,1646.0776
96144,1535.417
96145,1471.2457
96146,1394.9395
96147,1344.9288
96148,1318.0803
96149,1304.6322
96150,1306.9342
96151,1328.7695
96152,1351.9242
96153,1408.7262
96154,1480.3175
96155,1537.2428
96156,1575.5287
96157,1598.4441
96158,1631.8978
96159,1663.4406
96160,1671.7037
96161,1679.1124
96162,1705.7363
96163,1747.7422
96164,1753.0956
96165,1744.8718
96166,1744.8718
96167,1695.6284
96168,1560.8281
96169,1555.4565
96170,1483.0532
96171,1438.5308
96172,1417.2076
96173,1404.6108
96174,1423.2301
96175,1523.2521
96176,1674.8755
96177,1747.9268
96178,1832.6998
96179,1860.9222
96180,1892.1478
96181,1908.371
96182,1923.6672
96183,1949.981
96184,1958.2441
96185,1958.2441
96186,1958.2441
96187,1963.3616
96188,1958.9791
96189,1950.0862
96190,1950.0862
96191,1899.1849
96192,1761.8933
96193,1646.4739
96194,1562.0869
96195,1506.2535
96196,1483.0984
96197,1470.5016
96198,1483.2415
96199,1579.2543
96200,1727.5151
96201,1800.5664
96202,1876.155
96203,1895.638
96204,1926.8635
96205,1952.0918
96206,1965.9075
96207,1992.2212
96208,2001.4656
96209,2001.4656
96210,2001.4656
96211,2002.3345
96212,1996.4738
96213,1985.2415
96214,1985.2415
96215,1934.3402
96216,1796.6561
96217,1647.0093
96218,1562.6223
96219,1507.2727
96220,1484.1176
96221,1471.5208
96222,1480.9897
96223,1577.0026
96224,1724.5328
96225,1797.5841
96226,1873.1727
96227,1892.6556
96228,1923.8812
96229,1949.1095
96230,1962.9252
96231,1989.2389
96232,1998.4833
96233,1998.4833
96234,1998.4833
96235,1999.3522
96236,1993.4915
96237,1982.2592
96238,1982.2592
96239,1925.0367
96240,1787.5658
96241,1647.0093
96242,1562.6223
96243,1507.2727
96244,1484.1176
96245,1471.5208
96246,1480.9897
96247,1577.0026
96248,1724.5328
96249,1797.5841
96250,1873.1727
96251,1892.6556
96252,1923.8812
96253,1949.1095
96254,1962.9252
96255,1989.2389
96256,1998.4833
96257,1998.4833
96258,1998.4833
96259,1999.3522
96260,1993.4915
96261,1982.2592
96262,1982.2592
96263,1923.7773
96264,1786.3064
96265,1635.0458
96266,1551.3254
96267,1489.8312
96268,1466.676
96269,1454.0792
96270,1460.2578
96271,1540.2786
96272,1675.841
96273,1748.8922
96274,1824.4808
96275,1843.9637
96276,1875.1893
96277,1900.4176
96278,1914.2333
96279,1937.7009
96280,1944.6755
96281,1944.6755
96282,1944.6755
96283,1932.6562
96284,1920.5643
96285,1906.3351
96286,1906.3351
96287,1838.7014
96288,1694.0536
96289,1566.1737
96290,1468.8033
96291,1400.7496
96292,1368.8773
96293,1355.942
96294,1359.0919
96295,1383.1929
96296,1442.2338
96297,1516.9755
96298,1586.4977
96299,1619.5428
96300,1645.9243
96301,1671.1526
96302,1684.9683
96303,1698.9457
96304,1705.0588
96305,1705.0588
96306,1705.0588
96307,1706.8164
96308,1698.3339
96309,1691.5603
96310,1691.5603
96311,1632.1857
96312,1519.9062
96313,1460.8947
96314,1385.0077
96315,1338.7471
96316,1315.7635
96317,1304.7219
96318,1307.0239
96319,1325.2817
96320,1357.3977
96321,1415.8899
96322,1486.1132
96323,1543.0385
96324,1563.3973
96325,1566.1548
96326,1582.012
96327,1591.1924
96328,1598.5941
96329,1606.0028
96330,1632.6267
96331,1674.6326
96332,1693.0359
96333,1702.8038
96334,1702.8038
96335,1657.045
96336,1518.3185
96337,1545.1055
96338,1473.1215
96339,1432.349
96340,1414.8909
96341,1404.7006
96342,1423.3198
96343,1519.7643
96344,1680.349
96345,1755.0905
96346,1838.4955
96347,1866.7179
96348,1880.0165
96349,1876.0817
96350,1873.7814
96351,1877.7328
96352,1885.1345
96353,1885.1345
96354,1885.1345
96355,1890.252
96356,1898.9194
96357,1908.0182
96358,1908.0182
96359,1860.6016
96360,1719.3837
96361,1633.341
96362,1552.1552
96363,1500.0718
96364,1480.7816
96365,1470.5913
96366,1483.3312
96367,1575.7665
96368,1732.9886
96369,1807.7301
96370,1881.9507
96371,1901.4336
96372,1914.7322
96373,1912.9009
96374,1909.12
96375,1913.0714
96376,1921.4543
96377,1921.4543
96378,1921.4543
96379,1922.3232
96380,1929.5125
96381,1936.2719
96382,1936.2719
96383,1888.8552
96384,1747.2449
96385,1633.8763
96386,1552.6906
96387,1501.091
96388,1481.8008
96389,1471.6105
96390,1481.0795
96391,1573.5148
96392,1730.0063
96393,1804.7478
96394,1878.9684
96395,1898.4513
96396,1911.7499
96397,1909.9186
96398,1906.1377
96399,1910.0891
96400,1918.472
96401,1918.472
96402,1918.472
96403,1919.341
96404,1926.5302
96405,1933.2896
96406,1933.2896
96407,1879.5518
96408,1738.1545
96409,1620.3555
96410,1549.0941
96411,1510.0698
96412,1490.7797
96413,1480.5894
96414,1497.5334
96415,1589.9688
96416,1746.4603
96417,1821.2018
96418,1895.4224
96419,1914.9053
96420,1924.4601
96421,1922.6288
96422,1918.8479
96423,1922.7993
96424,1916.316
96425,1916.316
96426,1916.316
96427,1929.2678
96428,1936.457
96429,1943.2164
96430,1943.2164
96431,1916.462
96432,1793.3264
96433,1608.392
96434,1537.7972
96435,1492.6283
96436,1473.3381
96437,1463.1478
96438,1476.8015
96439,1553.2448
96440,1697.7684
96441,1772.5099
96442,1846.7305
96443,1866.2134
96444,1875.7682
96445,1873.9369
96446,1870.156
96447,1871.2614
96448,1862.5083
96449,1862.5083
96450,1862.5083
96451,1862.5719
96452,1863.5299
96453,1867.2924
96454,1867.2924
96455,1833.8036
96456,1705.42
96457,1553.0933
96458,1474.0496
96459,1422.3212
96460,1395.5858
96461,1382.6505
96462,1396.0035
96463,1416.527
96464,1478.0697
96465,1552.8114
96466,1620.9656
96467,1654.0107
96468,1671.5918
96469,1669.7605
96470,1665.9796
96471,1667.085
96472,1658.3319
96473,1658.3319
96474,1658.3319
96475,1680.3851
96476,1681.3431
96477,1685.1056
96478,1685.1056
96479,1654.5372
96480,1558.5221
96481,1458.5032
96482,1398.3606
96483,1355.8341
96484,1332.8506
96485,1321.809
96486,1330.8783
96487,1349.1361
96488,1381.2521
96489,1439.7443
96490,1509.9675
96491,1562.2197
96492,1578.8348
96493,1580.0614
96494,1595.9186
96495,1601.5757
96496,1587.4926
96497,1594.9012
96498,1621.5251
96499,1682.2325
96500,1702.228
96501,1711.996
96502,1711.996
96503,1688.1588
96504,1563.5029
96505,1539.9867
96506,1483.7471
96507,1446.7087
96508,1429.2506
96509,1419.0603
96510,1444.4469
96511,1540.8914
96512,1701.4761
96513,1776.2175
96514,1859.6226
96515,1883.1719
96516,1892.7267
96517,1887.261
96518,1884.9607
96519,1885.3888
96520,1871.3057
96521,1871.3057
96522,1871.3057
96523,1895.1246
96524,1905.3843
96525,1914.483
96526,1914.483
96527,1888.988
96528,1766.0317
96529,1619.8201
96530,1548.5587
96531,1509.0507
96532,1489.7605
96533,1479.5702
96534,1499.7852
96535,1592.2205
96536,1749.4426
96537,1824.1841
96538,1898.4047
96539,1917.8876
96540,1927.4424
96541,1916.8981
96542,1913.1172
96543,1913.5453
96544,1900.4434
96545,1900.4434
96546,1900.4434
96547,1920.0138
96548,1928.7952
96549,1935.5546
96550,1935.5546
96551,1910.0596
96552,1786.7108
96553,1620.3555
96554,1549.0941
96555,1510.0698
96556,1490.7797
96557,1480.5894
96558,1497.5334
96559,1589.9688
96560,1746.4603
96561,1821.2018
96562,1895.4224
96563,1914.9053
96564,1924.4601
96565,1913.9158
96566,1910.1349
96567,1910.563
